path,zone,trust_zone,purpose,authority_level,status,canonical_readiness_relevance,runtime_relevance,commercial_relevance,recommendation
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/fl3/kt.work_order.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.evaluator.battery_manifest.v1.hash,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.evaluator.battery_manifest.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.evaluator.result.v1.hash,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.evaluator.result.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.routing.air.v1.hash,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.routing.air.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.routing.srr.v1.hash,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.routing.srr.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.runtime.adapter_entry.v1.hash,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.runtime.adapter_entry.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.runtime.registry.v1.hash,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.runtime.registry.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.task_context.v1.hash,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/schemas/kt.task_context.v1.json,CANONICAL,CANONICAL,runtime schema,CANONICAL_PRIMARY,ACTIVE,DIRECT,SCHEMA,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/cognition/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/cognition/cognitive_engine.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/cognition/cognitive_schemas.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/cognition/planners/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/cognition/planners/step_planner.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/cognition/tests/test_cognitive_engine.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/core/import_truth_guard.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/core/invariants_gate.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/core/no_hidden_mutation.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/core/routing_receipts.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/core/runtime_registry.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/core/spine.py,CANONICAL,CANONICAL,runtime spine,CANONICAL_PRIMARY,ACTIVE,DIRECT,SPINE,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/council_router.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/council_schemas.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/base_provider.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/dry_run_provider.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/live_provider_openai.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/live_provider_openai_hashed.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/provider_interface.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/provider_registry.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/provider_schemas.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/receipt_chain.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/providers/receipt_store.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/tests/test_council_live_hashed.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/tests/test_council_router.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/tests/test_thermo_ledger.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/council/thermo_ledger.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/curriculum/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/curriculum/curriculum_ingest.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/curriculum/curriculum_schemas.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/curriculum/tests/test_curriculum_boundary.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/entrypoint.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/governance/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/governance/audit.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/governance/event_logger.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/governance/events.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/governance/verdict.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/kt/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/kt/entrypoint.py,CANONICAL,CANONICAL,runtime entrypoint,CANONICAL_PRIMARY,ACTIVE,DIRECT,ENTRYPOINT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/memory/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/memory/replay.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/memory/state_vault.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/multiverse/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/multiverse/multiverse_engine.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/multiverse/multiverse_schemas.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/multiverse/tests/test_multiverse_engine.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/paradox/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/paradox/paradox_engine.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/paradox/paradox_schemas.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/paradox/tests/test_paradox_engine.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/__init__.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/adapter_entry_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/adapter_invocation_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/base_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/evaluator_battery_manifest_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/evaluator_result_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_adapter_role_spec_v2_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_anchor_reference_set_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_doctrine_proposal_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_eval_report_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_event_index_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_event_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_intelligence_config_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_intelligence_metrics_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_intelligence_report_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_pattern_cluster_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_probe_proposal_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_audit_proposal_adoption_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_axis_fitness_report_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_axis_scoring_policy_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_blind_judgement_pack_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_break_hypothesis_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_breeding_manifest_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_canary_artifact_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_change_receipt_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_cognitive_fitness_policy_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_cognitive_fitness_v2_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_counterpressure_plan_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_delivery_pack_manifest_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_determinism_anchor_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_determinism_contract_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_discovery_battery_result_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_discovery_battery_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_discovery_case_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_env_lock_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_epigenetic_summary_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_evaluation_admission_receipt_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_dataset_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_eval_report_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_eval_report_v2_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_freeze_receipt_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_job_dir_manifest_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_jobspec_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_jobspec_v2_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_judgement_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_organ_contract_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_phase_trace_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_promotion_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_factory_train_manifest_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_failure_contract_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_failure_taxonomy_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_fitness_policy_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_fitness_region_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_fragility_probe_result_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_global_budget_state_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_global_unlock_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_governance_twin_manifest_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
KT_PROD_CLEANROOM/04_PROD_TEMPLE_V2/src/schemas/fl3_governance_twin_report_schema.py,CANONICAL,CANONICAL,runtime module,CANONICAL_PRIMARY,ACTIVE,DIRECT,DIRECT,NONE,KEEP
